,Open Bid_x,Open Bid_y,weekday_y,Long Swap USDPLN,Short Swap USDPLN
2018-06-12,1.7,1.63,1,-2.366255144032918e-06,-2.5862068965517233e-06
2018-06-13,1.9,1.53,2,2.011494252873558e-06,-1.532258064516129e-05
2018-06-14,1.85,1.5,3,4.873294346978573e-07,-4.629629629629629e-06
2018-06-15,1.86,1.51,4,4.856254856254892e-07,-4.992737835875095e-06
2018-06-18,1.86,1.51,0,4.856254856254892e-07,-4.992737835875095e-06
2018-06-19,1.86,1.68,1,-1.1655011655011631e-06,-3.4495279593318845e-06
2018-06-20,1.75,1.64,2,-5.757575757575758e-06,-8.757062146892666e-06
2018-06-21,1.86,1.56,3,0.0,-4.538852578068264e-06
2018-06-22,1.95,1.52,4,1.2241054613935962e-06,-4.208754208754208e-06
2018-06-25,1.8,1.52,0,-1.9841269841270387e-07,-4.444444444444445e-06
2018-06-26,1.8,1.44,1,5.9523809523809e-07,-4.406130268199233e-06
2018-06-27,1.9,1.54,2,1.7241379310344863e-06,-1.2777777777777777e-05
2018-06-28,1.95,1.52,3,1.2241054613935962e-06,-5.197132616487456e-06
2018-06-29,1.88,1.6,4,-1.9290123456790056e-07,-3.5421327367636075e-06
2018-07-02,1.95,1.52,0,1.2241054613935962e-06,-5.555555555555554e-06
2018-07-03,1.95,1.46,1,1.7890772128060292e-06,-6.084656084656085e-06
2018-07-04,1.97,1.4,2,1.0381593714927039e-05,-1.710816777041943e-05
2018-07-05,2.1,1.53,3,2.419354838709679e-06,-6.481481481481477e-06
2018-07-06,2.1,1.47,4,2.956989247311828e-06,-6.3368055555555596e-06
2018-07-09,1.9,1.51,0,8.6206896551724e-07,-4.53703703703704e-06
2018-07-10,1.9,1.55,1,4.789272030651319e-07,-4.9283154121863814e-06
2018-07-11,2.0,1.58,2,3.3333333333333363e-06,-1.507936507936507e-05
2018-07-12,2.1,1.56,3,2.1505376344086014e-06,-5.2028218694885356e-06
2018-07-13,1.98,1.57,4,1.0253542132736763e-06,-3.981481481481478e-06
2018-07-16,1.97,1.57,0,9.352787130564865e-07,-3.901895206243033e-06
2018-07-17,2.1,1.5,1,2.6881720430107563e-06,-5.731922398589063e-06
2018-07-18,2.05,1.51,2,6.55737704918032e-06,-1.7968750000000006e-05
2018-07-19,1.98,1.5,3,1.6778523489932893e-06,-5.376344086021507e-06
2018-07-20,1.98,1.5,4,1.6778523489932893e-06,-4.629629629629629e-06
2018-07-23,1.87,1.47,0,9.678668215253594e-07,-6.133894146512445e-06
2018-07-24,1.92,1.4,1,2.092846270928462e-06,-7.877280265339968e-06
2018-07-25,1.94,1.4,2,6.802721088435363e-06,-2.291037260825781e-05
2018-07-26,1.85,1.3,3,2.43664717348928e-06,-8.475998657267539e-06
2018-07-27,1.83,1.24,4,2.8464860620337668e-06,-8.922558922558918e-06
2018-07-30,2.25,1.39,0,4.786324786324786e-06,-1.0074074074074078e-05
2018-07-31,1.89,1.45,1,1.3456362937331755e-06,-7.462686567164179e-06
2018-08-01,1.9,1.53,2,2.011494252873558e-06,-2.0585317460317454e-05
2018-08-02,1.85,1.47,3,7.797270955165686e-07,-7.111780455153951e-06
2018-08-03,1.8,1.45,4,4.960317460317443e-07,-6.965681277607882e-06
2018-08-06,1.88,1.45,0,1.2538580246913567e-06,-6.0347887823926146e-06
2018-08-07,1.88,1.39,1,1.8325617283950614e-06,-6.567270145544908e-06
2018-08-08,2.0,1.28,2,1.1666666666666668e-05,-2.575757575757575e-05
2018-08-09,2.0,1.3,3,3.703703703703703e-06,-8.417508417508419e-06
2018-08-10,1.88,1.34,4,2.3148148148148156e-06,-7.528556593977156e-06
2018-08-13,1.88,1.34,0,2.3148148148148156e-06,-7.0110046148384825e-06
2018-08-14,1.9,1.47,1,1.2452107279693481e-06,-6.859756097560975e-06
2018-08-15,1.88,1.47,2,3.1828703703703685e-06,-2.0194274028629862e-05
2018-08-16,1.89,1.49,3,9.611687812379817e-07,-6.625891946992862e-06
2018-08-17,1.87,1.47,4,9.678668215253594e-07,-6.795786612300375e-06
2018-08-20,1.88,1.43,0,1.4467592592592573e-06,-6.212282570110046e-06
2018-08-21,1.83,1.4,1,1.2760109933254808e-06,-7.452574525745257e-06
2018-08-22,1.79,1.37,2,3.58422939068101e-06,-2.2564102564102562e-05
2018-08-23,1.81,1.26,3,2.471332542506921e-06,-8.520790729379687e-06
2018-08-24,2.25,1.24,4,6.068376068376069e-06,-1.1185185185185185e-05
2018-08-27,1.88,1.24,0,3.2793209876543187e-06,-8.211041229909152e-06
2018-08-28,1.9,1.24,1,3.4482758620689633e-06,-9.036144578313251e-06
2018-08-29,1.88,1.18,2,1.1574074074074068e-05,-2.6205450733752633e-05
2018-08-30,1.82,1.11,3,4.0386130811662735e-06,-9.9628503883823e-06
2018-08-31,1.82,1.43,4,8.865248226950382e-07,-7.198509485094851e-06
2018-09-02,1.88,1.4,6,2.700617283950617e-06,-6.944444444444448e-06
2018-09-03,1.88,1.43,0,1.4467592592592573e-06,-6.6840277777777805e-06
2018-09-04,1.86,1.4,1,1.5540015540015537e-06,-7.264957264957267e-06
2018-09-05,1.85,1.4,2,4.385964912280697e-06,-2.160493827160494e-05
2018-09-06,1.88,1.5,3,7.716049382716053e-07,-5.939902166317262e-06
2018-09-07,1.88,1.46,4,1.1574074074074095e-06,-6.289308176100631e-06
2018-09-08,1.87,1.02,5,4.839334107626782e-07,-1.0188087774294672e-05
2018-09-10,1.88,1.41,0,1.6396604938271608e-06,-6.726065688329838e-06
2018-09-11,1.8,1.39,1,1.0912698412698404e-06,-7.413087934560327e-06
2018-09-12,1.82,1.44,2,2.3640661938534315e-06,-2.1151885830784913e-05
2018-09-13,1.86,1.45,3,1.0683760683760708e-06,-6.965681277607882e-06
2018-09-14,1.84,1.42,4,1.1737089201877949e-06,-7.030178326474626e-06
2018-09-17,1.88,1.36,0,2.1219135802469123e-06,-7.162823200559048e-06
2018-09-18,1.83,1.28,1,2.453867294856693e-06,-8.109040717736369e-06
2018-09-19,1.86,1.3,2,7.575757575757578e-06,-2.267932489451478e-05
2018-09-20,2.29,1.37,3,5.23471800067545e-06,-1.0268912529550826e-05
2018-09-21,1.86,1.52,4,3.885003885003877e-07,-6.436314363143631e-06
2018-09-24,1.96,1.71,0,-4.692192192192191e-07,-5.506245890861276e-06
2018-09-25,1.96,1.72,1,-5.630630630630666e-07,-5.424063116370809e-06
2018-09-26,2.03,1.75,2,-5.500550055005566e-07,-1.652089407191448e-05
2018-09-27,2.13,1.62,3,1.8636847710330133e-06,-6.864623243933589e-06
2018-09-28,2.13,1.47,4,3.1948881789137366e-06,-8.061941251596428e-06
2018-10-01,2.13,1.47,0,3.1948881789137366e-06,-8.061941251596428e-06
2018-10-02,2.13,1.4,1,3.81611643592474e-06,-8.341431810819567e-06
2018-10-03,2.13,1.4,2,1.144834930777422e-05,-2.5024295432458702e-05
2018-10-04,2.13,1.5,3,2.9286474973375943e-06,-7.531584062196308e-06
2018-10-05,2.13,1.47,4,3.1948881789137366e-06,-7.774538386783288e-06
2018-10-08,2.13,1.5,0,2.9286474973375943e-06,-7.531584062196308e-06
2018-10-09,2.13,1.55,1,2.4849130280440164e-06,-7.1266601878846814e-06
2018-10-10,2.14,1.63,2,5.57324840764332e-06,-1.962209302325581e-05
2018-10-11,2.14,1.55,3,2.5654635527246987e-06,-7.186692506459949e-06
2018-10-12,2.14,1.52,4,2.830856334041047e-06,-7.428940568475454e-06
2018-10-13,2.14,1.4,5,4.777070063694266e-06,-8.397932816537466e-06
2018-10-15,2.14,1.48,0,3.1847133757961776e-06,-7.751937984496122e-06
2018-10-16,2.14,1.45,1,3.450106157112529e-06,-7.994186046511627e-06
2018-10-17,2.14,1.41,2,1.1411889596602979e-05,-2.49515503875969e-05
2018-10-18,2.14,1.42,3,3.7154989384288773e-06,-8.23643410852713e-06
2018-10-19,2.14,1.4,4,3.8924274593064395e-06,-8.397932816537466e-06
2018-10-20,2.15,1.4,5,4.850088183421515e-06,-8.454106280193238e-06
2018-10-22,2.15,1.41,0,3.880070546737212e-06,-8.373590982286633e-06
2018-10-23,2.15,1.41,1,3.880070546737212e-06,-8.373590982286633e-06
2018-10-24,2.15,1.38,2,1.2433862433862435e-05,-2.6340996168582372e-05
2018-10-25,2.15,1.39,3,4.056437389770724e-06,-8.700510855683273e-06
2018-10-26,2.14,1.49,4,3.096249115357395e-06,-7.845020813320524e-06
2018-10-27,2.14,1.4,5,4.777070063694266e-06,-8.565481908421392e-06
2018-10-28,2.14,1.4,6,4.777070063694266e-06,-8.565481908421392e-06
2018-10-29,2.14,1.53,0,2.742392073602264e-06,-7.524815882164585e-06
2018-10-30,2.15,1.5,1,3.0864197530864213e-06,-7.822477650063859e-06
2018-10-31,2.15,1.56,2,7.671957671957662e-06,-2.2030651340996167e-05
2018-11-01,2.15,1.62,3,2.0282186948853605e-06,-6.864623243933589e-06
2018-11-02,2.15,1.56,4,2.5573192239858875e-06,-7.045675413022353e-06
2018-11-05,2.15,1.5,0,3.0864197530864213e-06,-7.531584062196308e-06
2018-11-06,2.15,1.52,1,2.910052910052906e-06,-7.3696145124716574e-06
2018-11-07,2.15,1.51,2,8.99470899470899e-06,-2.235179786200195e-05
2018-11-08,2.15,1.5,3,3.0864197530864213e-06,-7.352941176470587e-06
2018-11-09,2.15,1.49,4,3.1746031746031725e-06,-7.4346405228758145e-06
2018-11-10,2.15,1.4,5,4.850088183421515e-06,-8.169934640522875e-06
2018-11-12,2.15,1.49,0,3.1746031746031725e-06,-7.4346405228758145e-06
2018-11-13,2.15,1.48,1,3.262786596119927e-06,-7.516339869281047e-06
2018-11-14,2.15,1.36,2,1.2962962962962956e-05,-2.5490196078431366e-05
2018-11-15,2.16,1.38,3,4.219409282700426e-06,-8.390355164548715e-06
2018-11-16,2.16,1.43,4,3.77988748241913e-06,-7.983056370153147e-06
2018-11-17,2.16,1.4,5,4.9226441631504935e-06,-8.227435646790487e-06
2018-11-19,2.16,1.39,0,4.1315049226441635e-06,-8.308895405669605e-06
2018-11-20,2.16,1.39,1,4.1315049226441635e-06,-8.308895405669605e-06
2018-11-21,2.16,1.44,2,1.1075949367088601e-05,-2.37047898338221e-05
2018-11-22,2.16,1.4,3,4.043600562587904e-06,-8.227435646790487e-06
2018-11-23,2.16,1.42,4,3.867791842475389e-06,-8.06451612903226e-06
2018-11-26,2.16,1.42,0,3.867791842475389e-06,-8.23643410852713e-06
2018-11-27,2.16,1.53,1,2.90084388185654e-06,-7.466281310211943e-06
2018-11-28,2.15,1.51,2,8.99470899470899e-06,-2.1813725490196086e-05
2018-11-29,2.18,1.5,3,3.3193570929420007e-06,-7.70712909441233e-06
2018-11-30,2.18,1.52,4,3.144654088050314e-06,-7.3696145124716574e-06
2018-12-01,2.18,1.4,5,5.066387141858838e-06,-8.341431810819567e-06
2018-12-02,2.18,1.4,6,5.066387141858838e-06,-8.341431810819567e-06
2018-12-03,2.18,1.6,0,2.4458420684835805e-06,-6.721736313573049e-06
2018-12-04,2.18,1.52,1,3.144654088050314e-06,-7.3696145124716574e-06
2018-12-05,2.18,1.32,2,1.4675052410901463e-05,-2.6967930029154513e-05
2018-12-06,2.18,1.32,3,4.891684136967154e-06,-8.989310009718171e-06
2018-12-07,2.18,1.4,4,4.192872117400418e-06,-8.341431810819567e-06
2018-12-08,2.18,0.99,5,2.5331935709294225e-06,-1.1661807580174929e-05
2018-12-10,2.18,1.29,0,5.153738644304683e-06,-9.23226433430515e-06
2018-12-11,2.17,1.29,1,5.082369435681738e-06,-9.178037686809615e-06
2018-12-12,2.17,1.36,2,1.3406940063091472e-05,-2.5828460038986347e-05
2018-12-13,2.17,1.37,3,4.3813529617946025e-06,-8.860153256704978e-06
2018-12-14,2.17,1.35,4,4.556607080266386e-06,-9.285489455461125e-06
2018-12-16,2.17,1.2,6,4.118471784086925e-06,-1.0707635009310987e-05
2018-12-17,2.17,1.49,0,3.3298282509638956e-06,-8.457479826194908e-06
2018-12-18,2.28,1.45,1,4.488482384823846e-06,-9.18336369156041e-06
2018-12-19,2.28,1.4,2,1.4735772357723571e-05,-2.868852459016394e-05
2018-12-20,2.43,1.48,3,5.264010366051182e-06,-9.057971014492753e-06
2018-12-21,2.43,2.97,4,-6.802721088435369e-06,2.189009661835748e-06
2018-12-22,2.43,2.62,5,-8.827340459993518e-06,-2.51256281407035e-06
2018-12-24,2.43,1.29,0,6.802721088435376e-06,-1.1795086543830262e-05
2018-12-27,2.43,1.29,3,6.802721088435376e-06,-1.1795086543830262e-05
2018-12-28,2.43,2.85,4,-5.830903790087464e-06,-9.073143495254041e-07
2018-12-29,2.43,1.8,5,-2.1865889212827984e-06,-7.986994628216004e-06
2018-12-30,2.43,1.4,6,6.721736313573049e-06,-1.0814249363867688e-05
2018-12-31,2.43,2.1,0,2.429543245869797e-07,-5.866553576477242e-06
2019-01-01,2.43,1.25,1,5.50696469063816e-06,-1.1874469889737067e-05
2019-01-02,2.43,2.5,2,-8.989310009718161e-06,-9.11789652247668e-06
2019-01-03,2.35,1.57,3,3.9800995024875635e-06,-7.94753086419753e-06
2019-01-04,2.35,1.5,4,4.560530679933666e-06,-8.487654320987656e-06
2019-01-05,2.35,1.25,5,1.6583747927031524e-06,-1.0416666666666666e-05
2019-01-07,2.35,1.55,0,4.1459369817578766e-06,-8.101851851851854e-06
2019-01-08,2.35,1.55,1,4.1459369817578766e-06,-8.101851851851854e-06
2019-01-09,2.34,1.5,2,1.3473053892215575e-05,-2.5301764159702875e-05
2019-01-10,2.34,1.45,3,4.906852960745177e-06,-8.820798514391825e-06
2019-01-11,2.33,1.48,4,4.58792125458792e-06,-8.535071384233398e-06
2019-01-14,2.33,1.45,0,4.8381715048381735e-06,-8.767846058348849e-06
2019-01-15,2.33,1.45,1,4.8381715048381735e-06,-8.767846058348849e-06
2019-01-16,2.33,1.38,2,1.626626626626628e-05,-2.7932960893854756e-05
2019-01-17,2.33,1.41,3,5.171838505171839e-06,-9.078212290502794e-06
2019-01-18,2.33,1.46,4,4.754754754754755e-06,-8.690254500310367e-06
2019-01-19,2.33,1.1,5,2.7527527527527525e-06,-1.1574074074074073e-05
2019-01-21,2.33,1.4,0,5.2552552552552545e-06,-9.25925925925926e-06
2019-01-22,2.33,1.36,1,5.5889222555889224e-06,-9.567901234567899e-06
2019-01-23,2.33,1.32,2,1.7767767767767766e-05,-2.9629629629629627e-05
2019-01-24,2.33,1.2,3,6.9235902569235915e-06,-1.0942760942760942e-05
2019-01-25,2.35,1.17,4,7.296849087893865e-06,-1.1033950617283952e-05
2019-01-26,2.35,1.4,5,6.218905472636816e-06,-9.25925925925926e-06
2019-01-27,2.35,1.4,6,6.218905472636816e-06,-9.25925925925926e-06
2019-01-28,2.35,1.17,0,7.296849087893865e-06,-1.1033950617283952e-05
2019-01-29,2.35,1.2,1,7.048092868988394e-06,-1.0802469135802469e-05
2019-01-30,2.35,1.17,2,2.1890547263681592e-05,-3.3101851851851855e-05
2019-01-31,2.35,1.26,3,6.550580431177445e-06,-1.033950617283951e-05
2019-02-01,2.35,1.3,4,6.218905472636816e-06,-1.0030864197530866e-05
2019-02-03,2.35,1.4,6,6.218905472636816e-06,-9.25925925925926e-06
2019-02-04,2.35,1.27,0,6.467661691542287e-06,-1.0262345679012347e-05
2019-02-05,2.35,1.19,1,7.131011608623548e-06,-1.0879629629629632e-05
2019-02-06,2.35,1.15,2,2.238805970149254e-05,-3.3564814814814815e-05
2019-02-07,2.35,1.22,3,6.8822553897180764e-06,-1.0648148148148151e-05
2019-02-08,2.35,1.4,4,5.38971807628524e-06,-9.25925925925926e-06
2019-02-11,2.35,1.45,0,4.975124378109455e-06,-8.873456790123455e-06
2019-02-12,2.35,1.68,1,3.06799336650083e-06,-7.098765432098769e-06
2019-02-13,2.35,1.47,2,1.4427860696517414e-05,-2.615740740740742e-05
2019-02-14,2.35,1.31,3,6.135986733001656e-06,-9.953703703703703e-06
2019-02-15,2.35,1.3,4,6.218905472636816e-06,-1.0030864197530866e-05
2019-02-18,2.35,1.31,0,6.135986733001656e-06,-9.953703703703703e-06
2019-02-19,2.35,1.21,1,6.965174129353235e-06,-1.0725308641975311e-05
2019-02-20,2.35,1.25,2,1.9900497512437815e-05,-3.125e-05
2019-02-21,2.35,1.26,3,6.550580431177445e-06,-1.033950617283951e-05
2019-02-22,2.35,1.26,4,6.550580431177445e-06,-1.0387811634349031e-05
2019-02-25,2.35,1.33,0,5.970149253731343e-06,-9.84918436441982e-06
2019-02-26,2.35,1.34,1,5.887230514096189e-06,-9.772237611572791e-06
2019-02-27,2.35,1.23,2,2.039800995024875e-05,-3.185595567867037e-05
2019-02-28,2.35,1.25,3,6.633499170812605e-06,-1.046475838719606e-05
2019-03-01,2.35,1.24,4,6.7164179104477625e-06,-1.054170514004309e-05
2019-03-02,2.35,1.48,5,5.804311774461029e-06,-8.694983071714374e-06
2019-03-03,2.35,1.4,6,6.218905472636816e-06,-9.310557094490612e-06
2019-03-04,2.35,1.29,0,6.301824212271974e-06,-1.0156971375807938e-05
2019-03-05,2.35,1.28,1,6.384742951907132e-06,-1.023391812865497e-05
2019-03-06,2.35,1.3,2,1.8656716417910448e-05,-3.0240073868882733e-05
2019-03-07,2.35,1.34,3,5.887230514096189e-06,-9.772237611572791e-06
2019-03-08,2.35,1.42,4,5.223880597014927e-06,-9.156663588796551e-06
2019-03-09,2.35,1.11,5,2.819237147595358e-06,-1.1542012927054476e-05
2019-03-10,2.35,1.4,6,6.218905472636816e-06,-9.310557094490612e-06
2019-03-11,2.35,1.42,0,5.223880597014927e-06,-9.156663588796551e-06
2019-03-12,2.35,1.4,1,5.38971807628524e-06,-9.310557094490612e-06
2019-03-13,2.35,1.37,2,1.6915422885572148e-05,-2.8624192059095104e-05
2019-03-14,2.35,1.36,3,5.721393034825871e-06,-9.618344105878728e-06
2019-03-15,2.35,1.38,4,5.5555555555555575e-06,-9.464450600184672e-06
2019-03-16,2.35,1.18,5,3.3167495854063024e-06,-1.1003385657125271e-05
2019-03-18,2.35,1.36,0,5.721393034825871e-06,-9.618344105878728e-06
2019-03-19,2.35,1.4,1,5.38971807628524e-06,-9.310557094490612e-06
2019-03-20,2.35,1.35,2,1.7412935323383088e-05,-2.9085872576177285e-05
2019-03-21,2.35,1.32,3,6.053067993366502e-06,-9.926131117266847e-06
2019-03-22,2.36,1.65,4,3.3895502645502615e-06,-7.936507936507936e-06
2019-03-25,2.36,1.58,0,3.968253968253969e-06,-8.460616951182989e-06
2019-03-26,2.36,1.62,1,3.637566137566137e-06,-8.161126085654389e-06
2019-03-27,2.36,1.64,2,1.0416666666666668e-05,-2.4034141958670263e-05
2019-03-28,2.36,1.32,3,6.117724867724868e-06,-1.0407307577118894e-05
2019-03-29,2.36,1.33,4,6.03505291005291e-06,-9.996947496947499e-06
2019-03-30,2.36,1.2,5,5.456349206349205e-06,-1.0989010989010987e-05
2019-03-31,2.36,1.4,6,6.2830687830687824e-06,-9.462759462759462e-06
2019-04-01,2.36,1.3,0,6.2830687830687824e-06,-1.0225885225885227e-05
2019-04-02,2.36,1.31,1,6.200396825396822e-06,-1.014957264957265e-05
2019-04-03,2.36,1.37,2,1.7113095238095232e-05,-2.9075091575091574e-05
2019-04-04,2.36,1.36,3,5.787037037037034e-06,-9.768009768009767e-06
2019-04-05,2.36,1.43,4,5.208333333333333e-06,-9.233821733821738e-06
2019-04-06,2.36,1.4,5,6.2830687830687824e-06,-9.462759462759462e-06
2019-04-08,2.36,1.46,0,4.960317460317461e-06,-9.004884004884006e-06
2019-04-09,2.36,1.5,1,4.629629629629631e-06,-8.6996336996337e-06
2019-04-10,2.36,1.29,2,1.9097222222222222e-05,-3.0906593406593407e-05
2019-04-11,2.36,1.4,3,5.456349206349205e-06,-9.462759462759462e-06
2019-04-12,2.36,1.41,4,5.373677248677248e-06,-9.386446886446887e-06
2019-04-13,2.36,1.4,5,6.2830687830687824e-06,-9.462759462759462e-06
2019-04-15,2.36,1.45,0,5.042989417989418e-06,-9.08119658119658e-06
2019-04-16,2.36,1.52,1,4.464285714285711e-06,-8.547008547008548e-06
2019-04-17,2.36,1.61,2,1.1160714285714284e-05,-2.3580586080586075e-05
2019-04-18,2.36,1.54,3,4.298941798941799e-06,-8.394383394383394e-06
2019-04-19,2.36,1.21,4,2.0667989417989407e-06,-1.0912698412698414e-05
2019-04-23,2.36,1.51,1,4.546957671957671e-06,-8.831521739130437e-06
2019-04-24,2.36,1.48,2,1.438492063492063e-05,-2.717391304347826e-05
2019-04-25,2.36,1.37,3,5.704365079365077e-06,-9.888285024154588e-06
2019-04-26,2.36,1.4,4,5.456349206349205e-06,-9.661835748792274e-06
2019-04-27,2.36,1.45,5,2.562830687830688e-06,-9.284420289855071e-06
2019-04-28,2.36,1.4,6,6.2830687830687824e-06,-9.661835748792274e-06
2019-04-29,2.36,1.4,0,5.456349206349205e-06,-9.661835748792274e-06
2019-04-30,2.36,1.43,1,5.208333333333333e-06,-9.435386473429955e-06
2019-05-01,2.36,1.47,2,1.4632936507936502e-05,-2.678571428571429e-05
2019-05-02,2.36,1.47,3,4.877645502645501e-06,-8.928571428571431e-06
2019-05-03,2.36,1.53,4,4.381613756613757e-06,-8.47069597069597e-06
2019-05-06,2.36,1.5,0,4.629629629629631e-06,-8.6996336996337e-06
2019-05-07,2.36,1.45,1,5.042989417989418e-06,-9.08119658119658e-06
2019-05-08,2.36,1.4,2,1.6369047619047616e-05,-2.8388278388278386e-05
2019-05-09,2.36,1.4,3,5.456349206349205e-06,-9.41230486685032e-06
2019-05-10,2.34,1.44,4,4.990019960079836e-06,-9.002770083102493e-06
2019-05-11,2.34,1.16,5,2.328675981370592e-06,-1.1157279162819326e-05
2019-05-13,2.34,1.46,0,4.823685961410513e-06,-8.848876577408432e-06
2019-05-14,2.34,1.53,1,4.2415169660678625e-06,-8.310249307479222e-06
2019-05-15,2.34,1.77,2,6.736526946107787e-06,-1.939058171745152e-05
2019-05-16,2.34,1.63,3,3.409846972721225e-06,-7.540781779008925e-06
2019-05-17,2.34,1.52,4,4.324683965402526e-06,-8.387196060326255e-06
2019-05-20,2.34,1.52,0,4.324683965402526e-06,-8.387196060326255e-06
2019-05-21,2.34,1.49,1,4.574184963406517e-06,-8.618036318867342e-06
2019-05-22,2.34,1.47,2,1.4221556886227543e-05,-2.631578947368422e-05
2019-05-23,2.34,1.47,3,4.740518962075847e-06,-8.771929824561406e-06
2019-05-24,2.34,1.54,4,4.158349966733199e-06,-8.287292817679558e-06
2019-05-25,2.34,1.05,5,4.075182967398536e-06,-1.2047268262737878e-05
2019-05-27,2.34,1.48,0,4.6573519627411815e-06,-8.74769797421731e-06
2019-05-28,2.36,1.54,1,4.298941798941799e-06,-8.394383394383394e-06
2019-05-29,2.36,1.48,2,1.438492063492063e-05,-2.6556776556776553e-05
2019-05-30,2.36,1.42,3,5.29100529100529e-06,-9.31013431013431e-06
2019-05-31,2.36,1.42,4,5.29100529100529e-06,-9.31013431013431e-06
2019-06-02,2.34,1.4,6,6.154357950765135e-06,-9.207675642216032e-06
2019-06-03,2.34,1.42,0,5.156353958749169e-06,-9.05292479108635e-06
2019-06-04,2.34,1.35,1,5.738522954091817e-06,-9.594552770040236e-06
2019-06-05,2.33,1.36,2,1.6766766766766767e-05,-2.8398510242085655e-05
2019-06-06,2.32,1.3,3,6.024096385542166e-06,-9.881730469965766e-06
2019-06-07,2.32,1.35,4,5.6057563587684055e-06,-9.492685963274196e-06
2019-06-08,2.32,1.05,5,3.0957161981258347e-06,-1.1826953003423594e-05
2019-06-10,2.32,1.39,0,6.10776439089692e-06,-9.181450357920948e-06
2019-06-11,2.32,1.35,1,5.6057563587684055e-06,-9.492685963274196e-06
2019-06-12,2.32,1.35,2,1.6817269076305215e-05,-2.847805788982259e-05
2019-06-13,2.31,1.34,3,5.622692178583419e-06,-9.519350811485645e-06
2019-06-14,2.31,1.38,4,5.287009063444111e-06,-9.207240948813983e-06
2019-06-15,2.3,1.05,5,3.787878787878785e-06,-1.1737089201877934e-05
2019-06-17,2.3,1.4,0,5.05050505050505e-06,-8.998435054773083e-06
2019-06-18,2.3,1.3,1,6.313131313131314e-06,-9.780907668231613e-06
2019-06-19,2.3,1.25,2,1.8939393939393943e-05,-3.0516431924882624e-05
2019-06-20,2.3,0.88,3,4.2087542087542047e-07,-1.3067292644757433e-05
2019-06-21,2.23,1.59,4,2.9239766081871373e-06,-7.396915328926662e-06
2019-06-22,2.23,1.32,5,8.599931200550187e-08,-1.0951552074267478e-05
2019-06-24,2.23,1.59,0,2.9239766081871373e-06,-8.993327531186541e-06
2019-06-25,2.23,1.62,1,2.6659786721706226e-06,-8.775747026399769e-06
2019-06-26,2.23,1.56,2,9.54592363261093e-06,-2.763272410791993e-05
2019-06-27,2.21,1.55,3,3.1152647975077884e-06,-9.186351706036747e-06
2019-06-28,2.21,1.41,4,4.326756663205262e-06,-9.586352657004831e-06
2019-06-29,2.21,1.04,5,3.2017999307718934e-06,-1.216712580348944e-05
2019-06-30,2.21,1.4,6,5.2786431291104165e-06,-9.41230486685032e-06
2019-07-01,2.21,1.4,0,4.413291796469364e-06,-9.41230486685032e-06
2019-07-02,2.21,1.26,1,5.624783662166841e-06,-1.0242085661080076e-05
2019-07-03,2.33,1.3,2,1.8268268268268265e-05,-2.9795158286778404e-05
2019-07-04,2.33,1.28,3,6.256256256256257e-06,-1.0086902545003101e-05
2019-07-05,2.33,1.3,4,6.089422756089422e-06,-9.931719428926135e-06
2019-07-06,2.35,1.25,5,4.975124378109455e-06,-1.0416666666666666e-05
2019-07-08,2.35,1.3,0,6.218905472636816e-06,-1.0030864197530866e-05
2019-07-09,2.35,1.3,1,6.218905472636816e-06,-1.0030864197530866e-05
2019-07-10,2.35,1.3,2,1.8656716417910448e-05,-3.0092592592592597e-05
2019-07-11,2.32,1.26,3,6.358768406961177e-06,-1.0192966075319018e-05
2019-07-12,2.32,1.26,4,6.358768406961177e-06,-1.0192966075319018e-05
2019-07-15,2.31,1.31,0,5.874454514937896e-06,-9.75343320848939e-06
2019-07-16,2.31,1.33,1,5.706612957368247e-06,-9.597378277153558e-06
2019-07-17,2.31,1.36,2,1.6364551863041282e-05,-2.8089887640449433e-05
2019-07-18,2.31,1.37,3,5.370929842228937e-06,-9.285268414481896e-06
2019-07-19,2.31,1.34,4,5.622692178583419e-06,-9.519350811485645e-06
2019-07-20,2.28,1.11,5,3.133468834688344e-06,-1.117406358199559e-05
2019-07-22,2.28,1.32,0,5.589430894308942e-06,-9.52156122127793e-06
2019-07-23,2.28,1.4,1,4.91192411924119e-06,-8.892036512433113e-06
2019-07-24,2.28,1.41,2,1.4481707317073163e-05,-2.723463687150838e-05
2019-07-25,2.28,1.38,3,5.081300813008132e-06,-9.310986964618252e-06
2019-07-26,2.28,1.28,4,5.928184281842817e-06,-1.0086902545003101e-05
2019-07-27,2.28,1.01,5,3.133468834688344e-06,-1.2181874612042213e-05
2019-07-28,2.28,1.4,6,5.75880758807588e-06,-9.15580384854128e-06
2019-07-29,2.28,1.31,0,5.674119241192407e-06,-9.854127870887648e-06
2019-07-30,2.07,1.25,1,4.7050307636626844e-06,-9.23178371249588e-06
2019-07-31,1.98,1.32,2,1.0067114093959726e-05,-2.4390243902439005e-05
2019-08-01,1.98,1.38,3,2.7964205816554833e-06,-7.621951219512195e-06
2019-08-02,2.06,1.35,4,3.721859114015979e-06,-8.056394763343405e-06
2019-08-05,2.06,1.4,0,3.267973856209148e-06,-7.63679086941927e-06
2019-08-06,2.06,1.39,1,3.358750907770516e-06,-7.720711648204098e-06
2019-08-07,2.06,1.4,2,9.803921568627444e-06,-2.291037260825781e-05
2019-08-08,2.06,1.35,3,3.721859114015979e-06,-8.056394763343405e-06
